variant,family,scenario,prompt_id,tolerance_mode,percentile,tolerance_scale,signature_scalars_per_checkpoint,signature_bytes_per_checkpoint_fp32,reveal_payload_bytes_per_trace,reference_capture_file_bytes,candidate_capture_file_bytes,metadata_bytes,commitment_head_bytes,commitment_chain_bytes,validator_storage_head_bytes,validator_storage_full_chain_bytes,reference_capture_load_ms,candidate_capture_load_ms,commitment_generation_ms,replay_ms,compare_ms,challenge_latency_ms,detected,first_mismatch_stage,first_mismatch_checkpoint,verdict_bytes
scalar16,scalar,tamper,eval_124,global_shared,99.99,1.5,16,64,192,117871,117871,2132,32,96,238095,238159,1.567791,1.559625,0.113291,0.063959,0.0025,3.193875,1,prefill,C2,189
scalar16,scalar,tamper,eval_125,global_shared,99.99,1.5,16,64,192,117680,117680,2132,32,96,237713,237777,1.545709,1.471958,0.072416,0.061084,0.002375,3.081126,1,prefill,C2,189
scalar16,scalar,tamper,eval_126,global_shared,99.99,1.5,16,64,192,117799,117799,2132,32,96,237951,238015,1.552458,1.541708,0.072125,0.062083,0.002292,3.158541,1,prefill,C2,189
scalar16,scalar,tamper,eval_127,global_shared,99.99,1.5,16,64,192,148349,148349,2132,32,96,299051,299115,1.658625,1.642458,0.08525,0.065416,0.002458,3.368957,1,prefill,C2,189
scalar16,scalar,tamper,eval_128,global_shared,99.99,1.5,16,64,192,148283,148283,2132,32,96,298919,298983,1.702166,1.634667,0.073417,0.06525,0.002459,3.404542,1,prefill,C2,189
scalar16,scalar,tamper,eval_129,global_shared,99.99,1.5,16,64,192,148312,148312,2132,32,96,298977,299041,1.704625,1.7085,0.0825,0.063417,0.002583,3.479125,1,prefill,C2,189
scalar16,scalar,tamper,eval_130,global_shared,99.99,1.5,16,64,192,117825,117825,2132,32,96,238003,238067,1.582333,1.551667,0.076416,0.065667,0.0025,3.202167,1,prefill,C2,189
scalar16,scalar,tamper,eval_131,global_shared,99.99,1.5,16,64,192,94679,94679,2132,32,96,191711,191775,1.545125,1.531208,0.075833,0.067,0.002333,3.145666,1,prefill,C2,189
scalar16,scalar,tamper,eval_132,global_shared,99.99,1.5,16,64,192,102344,102344,2132,32,96,207041,207105,1.596834,1.5345,0.077458,0.0655,0.002417,3.199251,1,prefill,C2,189
scalar16,scalar,tamper,eval_133,global_shared,99.99,1.5,16,64,192,87095,87095,2132,32,96,176543,176607,1.494666,1.519458,0.082041,0.064625,0.002375,3.081124,1,prefill,C2,189
scalar16,scalar,tamper,eval_134,global_shared,99.99,1.5,16,64,192,87056,87056,2132,32,96,176465,176529,1.541917,1.517416,0.076541,0.061041,0.002541,3.122915,1,prefill,C2,189
scalar16,scalar,tamper,eval_135,global_shared,99.99,1.5,16,64,192,86993,86993,2132,32,96,176339,176403,1.504459,1.478459,0.076667,0.063416,0.002375,3.048709,1,prefill,C2,189
scalar16,scalar,tamper,eval_136,global_shared,99.99,1.5,16,64,192,87088,87088,2132,32,96,176529,176593,1.499083,1.508833,0.074083,0.066167,0.002458,3.076541,1,prefill,C2,189
scalar16,scalar,tamper,eval_137,global_shared,99.99,1.5,16,64,192,117719,117719,2132,32,96,237791,237855,1.617584,1.632333,0.078625,0.067167,0.002417,3.319501,1,prefill,C2,189
scalar16,scalar,tamper,eval_138,global_shared,99.99,1.5,16,64,192,117798,117798,2132,32,96,237949,238013,1.633375,1.562334,0.073917,0.0625,0.00225,3.260459,1,prefill,C2,189
scalar16,scalar,tamper,eval_139,global_shared,99.99,1.5,16,64,192,117874,117874,2132,32,96,238101,238165,1.649792,1.644708,0.078584,0.067291,0.002541,3.364332,1,prefill,C2,189
scalar16,scalar,tamper,eval_140,global_shared,99.99,1.5,16,64,192,87075,87075,2132,32,96,176503,176567,1.603292,1.557958,0.081458,0.067583,0.002458,3.231291,1,prefill,C2,189
scalar16,scalar,tamper,eval_141,global_shared,99.99,1.5,16,64,192,94617,94617,2132,32,96,191587,191651,1.556708,1.480417,0.074042,0.062375,0.002292,3.101792,1,prefill,C2,189
scalar16,scalar,tamper,eval_142,global_shared,99.99,1.5,16,64,192,102410,102410,2132,32,96,207173,207237,1.547291,1.524833,0.084792,0.069792,0.002333,3.144249,1,prefill,C2,189
scalar16,scalar,tamper,eval_143,global_shared,99.99,1.5,16,64,192,87113,87113,2132,32,96,176579,176643,1.519416,1.531042,0.073167,0.063833,0.002208,3.116499,1,prefill,C2,189
scalar16,scalar,tamper,eval_144,global_shared,99.99,1.5,16,64,192,87139,87139,2132,32,96,176631,176695,1.550375,1.496459,0.073791,0.062375,0.002458,3.111667,1,prefill,C2,189
scalar16,scalar,tamper,eval_145,global_shared,99.99,1.5,16,64,192,86952,86952,2132,32,96,176257,176321,1.465584,1.443667,0.076917,0.062583,0.002375,2.974209,1,prefill,C2,189
scalar16,scalar,tamper,eval_146,global_shared,99.99,1.5,16,64,192,87084,87084,2132,32,96,176521,176585,1.477333,1.471334,0.077542,0.065541,0.002292,3.0165,1,prefill,C2,189
scalar16,scalar,tamper,eval_147,global_shared,99.99,1.5,16,64,192,117827,117827,2132,32,96,238007,238071,1.645,1.547583,0.073917,0.062958,0.002583,3.258124,1,prefill,C2,189
scalar16,scalar,tamper,eval_148,global_shared,99.99,1.5,16,64,192,117775,117775,2132,32,96,237903,237967,1.577833,1.531541,0.07625,0.062458,0.002458,3.17429,1,prefill,C2,189
scalar16,scalar,tamper,eval_149,global_shared,99.99,1.5,16,64,192,117819,117819,2132,32,96,237991,238055,1.659666,1.579667,0.074292,0.062958,0.00225,3.304541,1,prefill,C2,189
scalar16,scalar,tamper,eval_150,global_shared,99.99,1.5,16,64,192,87077,87077,2132,32,96,176507,176571,1.544958,1.48275,0.075791,0.065084,0.002417,3.095209,1,prefill,C2,189
scalar16,scalar,tamper,eval_151,global_shared,99.99,1.5,16,64,192,110135,110135,2132,32,96,222623,222687,1.555792,1.537417,0.079708,0.068167,0.002542,3.163918,1,prefill,C2,189
scalar16,scalar,tamper,eval_152,global_shared,99.99,1.5,16,64,192,117832,117832,2132,32,96,238017,238081,1.624542,1.606667,0.07825,0.066292,0.002292,3.299793,1,prefill,C2,189
scalar16,scalar,tamper,eval_153,global_shared,99.99,1.5,16,64,192,102417,102417,2132,32,96,207187,207251,1.562542,1.507458,0.07575,0.063083,0.002375,3.135458,1,prefill,C2,189
scalar16,scalar,tamper,eval_154,global_shared,99.99,1.5,16,64,192,102552,102552,2132,32,96,207457,207521,1.551958,1.536958,0.078709,0.066833,0.0025,3.158249,1,prefill,C2,189
scalar16,scalar,tamper,eval_155,global_shared,99.99,1.5,16,64,192,102403,102403,2132,32,96,207159,207223,1.569709,1.5715,0.074833,0.062584,0.002292,3.206085,1,prefill,C2,189
scalar16,scalar,tamper,eval_156,global_shared,99.99,1.5,16,64,192,102452,102452,2132,32,96,207257,207321,1.614542,1.540416,0.075792,0.064667,0.002416,3.222041,1,prefill,C2,189
scalar16,scalar,tamper,eval_157,global_shared,99.99,1.5,16,64,192,133180,133180,2132,32,96,268713,268777,1.661208,1.648209,0.075292,0.062916,0.002291,3.374624,1,prefill,C2,189
scalar16,scalar,tamper,eval_158,global_shared,99.99,1.5,16,64,192,133159,133159,2132,32,96,268671,268735,1.664708,1.668292,0.089334,0.066208,0.0025,3.401708,1,prefill,C2,189
scalar16,scalar,tamper,eval_159,global_shared,99.99,1.5,16,64,192,133204,133204,2132,32,96,268761,268825,1.612542,1.526083,0.076083,0.071667,0.003417,3.213709,1,prefill,C2,189
scalar16,scalar,tamper,eval_160,global_shared,99.99,1.5,16,64,192,102561,102561,2132,32,96,207475,207539,1.533125,1.539834,0.07725,0.06375,0.002375,3.139084,1,prefill,C2,189
scalar16,scalar,tamper,eval_161,global_shared,99.99,1.5,16,64,192,102359,102359,2132,32,96,207071,207135,1.538917,1.546917,0.072334,0.062583,0.002292,3.150709,1,prefill,C2,189
scalar16,scalar,tamper,eval_162,global_shared,99.99,1.5,16,64,192,110073,110073,2132,32,96,222499,222563,1.554166,1.527417,0.072125,0.061333,0.00225,3.145166,1,prefill,C2,189
scalar16,scalar,tamper,eval_163,global_shared,99.99,1.5,16,64,192,94753,94753,2132,32,96,191859,191923,1.533208,1.476292,0.076042,0.066708,0.002334,3.078542,1,prefill,C2,189
scalar16,scalar,tamper,eval_164,global_shared,99.99,1.5,16,64,192,94714,94714,2132,32,96,191781,191845,1.579791,1.481208,0.076,0.0625,0.002333,3.125832,1,prefill,C2,189
scalar16,scalar,tamper,eval_165,global_shared,99.99,1.5,16,64,192,94710,94710,2132,32,96,191773,191837,1.515084,1.50825,0.077917,0.066333,0.002416,3.092083,1,prefill,C2,189
scalar16,scalar,tamper,eval_166,global_shared,99.99,1.5,16,64,192,94768,94768,2132,32,96,191889,191953,1.569708,1.548792,0.07925,0.067375,0.002458,3.188333,1,prefill,C2,189
scalar16,scalar,tamper,eval_167,global_shared,99.99,1.5,16,64,192,125421,125421,2132,32,96,253195,253259,1.697042,1.662125,0.073,0.062291,0.002291,3.423749,1,prefill,C2,189
scalar16,scalar,tamper,eval_168,global_shared,99.99,1.5,16,64,192,125426,125426,2132,32,96,253205,253269,1.5895,1.544375,0.073292,0.062542,0.002292,3.198709,1,prefill,C2,189
scalar16,scalar,tamper,eval_169,global_shared,99.99,1.5,16,64,192,125488,125488,2132,32,96,253329,253393,1.637708,1.588708,0.078917,0.06525,0.002333,3.293999,1,prefill,C2,189
scalar16,scalar,tamper,eval_170,global_shared,99.99,1.5,16,64,192,94781,94781,2132,32,96,191915,191979,1.558583,1.533709,0.072292,0.061959,0.002208,3.156459,1,prefill,C2,189
scalar16,scalar,tamper,eval_171,global_shared,99.99,1.5,16,64,192,102424,102424,2132,32,96,207201,207265,1.507916,1.462542,0.077042,0.063792,0.002167,3.036417,1,prefill,C2,189
scalar16,scalar,tamper,eval_172,global_shared,99.99,1.5,16,64,192,110099,110099,2132,32,96,222551,222615,1.570333,1.539541,0.081542,0.069541,0.002542,3.181957,1,prefill,C2,189
scalar16,scalar,tamper,eval_173,global_shared,99.99,1.5,16,64,192,94804,94804,2132,32,96,191961,192025,1.56625,1.526292,0.081166,0.066792,0.003167,3.162501,1,prefill,C2,189
scalar16,scalar,tamper,eval_174,global_shared,99.99,1.5,16,64,192,94787,94787,2132,32,96,191927,191991,1.5615,1.43175,0.075917,0.061541,0.002291,3.057082,1,prefill,C2,189
scalar16,scalar,tamper,eval_175,global_shared,99.99,1.5,16,64,192,94756,94756,2132,32,96,191865,191929,1.519208,1.477333,0.075375,0.062125,0.002291,3.060957,1,prefill,C2,189
scalar16,scalar,tamper,eval_176,global_shared,99.99,1.5,16,64,192,94802,94802,2132,32,96,191957,192021,1.578625,1.5465,0.0755,0.063,0.002292,3.190417,1,prefill,C2,189
scalar16,scalar,tamper,eval_177,global_shared,99.99,1.5,16,64,192,125428,125428,2132,32,96,253209,253273,1.631583,1.56775,0.07425,0.065125,0.002459,3.266917,1,prefill,C2,189
scalar16,scalar,tamper,eval_178,global_shared,99.99,1.5,16,64,192,125405,125405,2132,32,96,253163,253227,1.614083,1.6265,0.113833,0.0735,0.0025,3.316583,1,prefill,C2,189
scalar16,scalar,tamper,eval_179,global_shared,99.99,1.5,16,64,192,125471,125471,2132,32,96,253295,253359,1.580125,1.591375,0.072417,0.063,0.002375,3.236875,1,prefill,C2,189
scalar16,scalar,tamper,eval_180,global_shared,99.99,1.5,16,64,192,94765,94765,2132,32,96,191883,191947,1.549542,1.552792,0.078416,0.0665,0.002417,3.171251,1,prefill,C2,189
scalar16,scalar,tamper,eval_181,global_shared,99.99,1.5,16,64,192,102309,102309,2132,32,96,206971,207035,1.598083,1.566666,0.078625,0.067084,0.002458,3.234291,1,prefill,C2,189
scalar16,scalar,tamper,eval_182,global_shared,99.99,1.5,16,64,192,109895,109895,2132,32,96,222143,222207,1.653125,1.578542,0.076167,0.0625,0.002292,3.296459,1,prefill,C2,189
scalar16,scalar,tamper,eval_183,global_shared,99.99,1.5,16,64,192,94722,94722,2132,32,96,191797,191861,1.542084,1.540708,0.076958,0.063292,0.002375,3.148459,1,prefill,C2,189
scalar16,scalar,tamper,eval_184,global_shared,99.99,1.5,16,64,192,94570,94570,2132,32,96,191493,191557,1.578959,1.541166,0.078791,0.066792,0.0025,3.189417,1,prefill,C2,189
scalar16,scalar,tamper,eval_185,global_shared,99.99,1.5,16,64,192,94672,94672,2132,32,96,191697,191761,1.574584,1.523541,0.073917,0.062583,0.002333,3.163041,1,prefill,C2,189
scalar16,scalar,tamper,eval_186,global_shared,99.99,1.5,16,64,192,94661,94661,2132,32,96,191675,191739,1.528459,1.550792,0.078375,0.066666,0.002416,3.148333,1,prefill,C2,189
scalar16,scalar,tamper,eval_187,global_shared,99.99,1.5,16,64,192,125291,125291,2132,32,96,252935,252999,1.679084,1.671792,0.077458,0.066334,0.002458,3.419668,1,prefill,C2,189
scalar16,scalar,tamper,eval_188,global_shared,99.99,1.5,16,64,192,125342,125342,2132,32,96,253037,253101,1.707458,1.604167,0.074833,0.067084,0.0025,3.381209,1,prefill,C2,189
scalar16,scalar,tamper,eval_189,global_shared,99.99,1.5,16,64,192,125401,125401,2132,32,96,253155,253219,1.627292,1.579458,0.0775,0.06375,0.002458,3.272958,1,prefill,C2,189
scalar16,scalar,tamper,eval_190,global_shared,99.99,1.5,16,64,192,94685,94685,2132,32,96,191723,191787,1.556084,1.541167,0.079125,0.068667,0.002542,3.16846,1,prefill,C2,189
scalar16,scalar,tamper,eval_191,global_shared,99.99,1.5,16,64,192,102365,102365,2132,32,96,207083,207147,1.598791,1.512625,0.073958,0.062334,0.002167,3.175917,1,prefill,C2,189
scalar16,scalar,tamper,eval_192,global_shared,99.99,1.5,16,64,192,109963,109963,2132,32,96,222279,222343,1.557042,1.548583,0.074834,0.065208,0.002208,3.173041,1,prefill,C2,189
scalar16,scalar,tamper,eval_193,global_shared,99.99,1.5,16,64,192,94729,94729,2132,32,96,191811,191875,1.5345,1.536792,0.073542,0.062125,0.002459,3.135876,1,prefill,C2,189
scalar16,scalar,tamper,eval_194,global_shared,99.99,1.5,16,64,192,94732,94732,2132,32,96,191817,191881,1.524333,1.497833,0.076542,0.062792,0.002375,3.087333,1,prefill,C2,189
scalar16,scalar,tamper,eval_195,global_shared,99.99,1.5,16,64,192,94608,94608,2132,32,96,191569,191633,1.497834,1.489625,0.075334,0.062583,0.00225,3.052292,1,prefill,C2,189
scalar16,scalar,tamper,eval_196,global_shared,99.99,1.5,16,64,192,94721,94721,2132,32,96,191795,191859,1.531,1.54525,0.074292,0.066292,0.002459,3.145001,1,prefill,C2,189
scalar16,scalar,tamper,eval_197,global_shared,99.99,1.5,16,64,192,125292,125292,2132,32,96,252937,253001,1.665875,1.522,0.072292,0.061416,0.002333,3.251624,1,prefill,C2,189
scalar16,scalar,tamper,eval_198,global_shared,99.99,1.5,16,64,192,125348,125348,2132,32,96,253049,253113,1.568542,1.577792,0.076625,0.062,0.00225,3.210584,1,prefill,C2,189
scalar16,scalar,tamper,eval_199,global_shared,99.99,1.5,16,64,192,125330,125330,2132,32,96,253013,253077,1.624666,1.585916,0.076834,0.065792,0.002417,3.278791,1,prefill,C2,189
scalar16,scalar,tamper,eval_200,global_shared,99.99,1.5,16,64,192,94667,94667,2132,32,96,191687,191751,1.559959,1.500708,0.076791,0.064208,0.002334,3.127209,1,prefill,C2,189
scalar64,scalar,honest_homo,eval_001,global_shared,99.99,2.0,64,256,768,125387,125387,2132,32,96,253124,253188,1.654083,1.606667,0.160208,0.071833,0.002958,3.335541,0,,,186
scalar64,scalar,honest_homo,eval_002,global_shared,99.99,2.0,64,256,768,133175,133175,2132,32,96,268700,268764,1.610792,1.588833,0.085209,0.069208,0.002709,3.271542,0,,,186
scalar64,scalar,honest_homo,eval_003,global_shared,99.99,2.0,64,256,768,117824,117824,2132,32,96,237998,238062,1.651209,1.605042,0.084709,0.06875,0.002542,3.327543,0,,,186
scalar64,scalar,honest_homo,eval_004,global_shared,99.99,2.0,64,256,768,117850,117850,2132,32,96,238050,238114,1.661041,1.681666,0.097167,0.06625,0.002625,3.411582,0,,,186
scalar64,scalar,honest_homo,eval_005,global_shared,99.99,2.0,64,256,768,117819,117819,2132,32,96,237988,238052,1.611084,1.51575,0.084209,0.064833,0.002459,3.194126,0,,,186
scalar64,scalar,honest_homo,eval_006,global_shared,99.99,2.0,64,256,768,117847,117847,2132,32,96,238044,238108,1.563583,1.569834,0.078833,0.066209,0.002375,3.202001,0,,,186
scalar64,scalar,honest_homo,eval_007,global_shared,99.99,2.0,64,256,768,148372,148372,2132,32,96,299094,299158,1.703291,1.672542,0.088334,0.066792,0.002542,3.445167,0,,,186
scalar64,scalar,honest_homo,eval_008,global_shared,99.99,2.0,64,256,768,148442,148442,2132,32,96,299234,299298,1.678167,1.592583,0.080166,0.065375,0.002333,3.338458,0,,,186
scalar64,scalar,honest_homo,eval_009,global_shared,99.99,2.0,64,256,768,148502,148502,2132,32,96,299354,299418,1.645708,1.666791,0.080167,0.068333,0.002542,3.383374,0,,,186
scalar64,scalar,honest_homo,eval_010,global_shared,99.99,2.0,64,256,768,117752,117752,2132,32,96,237854,237918,1.649375,1.567167,0.094917,0.066667,0.00275,3.285959,0,,,186
scalar64,scalar,honest_homo,eval_011,global_shared,99.99,2.0,64,256,768,94634,94634,2132,32,96,191618,191682,1.504791,1.50725,0.087417,0.06675,0.002417,3.081208,0,,,186
scalar64,scalar,honest_homo,eval_012,global_shared,99.99,2.0,64,256,768,102368,102368,2132,32,96,207086,207150,1.568542,1.589333,0.084625,0.071125,0.002583,3.231583,0,,,186
scalar64,scalar,honest_homo,eval_013,global_shared,99.99,2.0,64,256,768,86927,86927,2132,32,96,176204,176268,1.58025,1.494125,0.091458,0.06575,0.002625,3.14275,0,,,186
scalar64,scalar,honest_homo,eval_014,global_shared,99.99,2.0,64,256,768,87044,87044,2132,32,96,176438,176502,1.460417,1.525459,0.09675,0.066166,0.002292,3.054334,0,,,186
scalar64,scalar,honest_homo,eval_015,global_shared,99.99,2.0,64,256,768,87024,87024,2132,32,96,176398,176462,1.486667,1.448209,0.086375,0.069334,0.002292,3.006502,0,,,186
scalar64,scalar,honest_homo,eval_016,global_shared,99.99,2.0,64,256,768,87017,87017,2132,32,96,176384,176448,1.539834,1.470208,0.07925,0.065167,0.00225,3.077459,0,,,186
scalar64,scalar,honest_homo,eval_017,global_shared,99.99,2.0,64,256,768,117702,117702,2132,32,96,237754,237818,1.53175,1.549083,0.090875,0.066917,0.002417,3.150167,0,,,186
scalar64,scalar,honest_homo,eval_018,global_shared,99.99,2.0,64,256,768,117777,117777,2132,32,96,237904,237968,1.594709,1.570459,0.080291,0.066166,0.002375,3.233709,0,,,186
scalar64,scalar,honest_homo,eval_019,global_shared,99.99,2.0,64,256,768,117794,117794,2132,32,96,237938,238002,1.634167,1.626375,0.081459,0.064917,0.002375,3.327834,0,,,186
scalar64,scalar,honest_homo,eval_020,global_shared,99.99,2.0,64,256,768,87013,87013,2132,32,96,176376,176440,1.494834,1.4435,0.077541,0.067375,0.002375,3.008084,0,,,186
scalar64,scalar,honest_homo,eval_021,global_shared,99.99,2.0,64,256,768,102278,102278,2132,32,96,206906,206970,1.53425,1.544041,0.082167,0.072125,0.002584,3.153,0,,,186
scalar64,scalar,honest_homo,eval_022,global_shared,99.99,2.0,64,256,768,109959,109959,2132,32,96,222268,222332,1.499375,1.530042,0.078958,0.066958,0.0025,3.098875,0,,,186
scalar64,scalar,honest_homo,eval_023,global_shared,99.99,2.0,64,256,768,94688,94688,2132,32,96,191726,191790,1.495,1.491791,0.082792,0.068542,0.0025,3.057833,0,,,186
scalar64,scalar,honest_homo,eval_024,global_shared,99.99,2.0,64,256,768,94655,94655,2132,32,96,191660,191724,1.549209,1.530417,0.087708,0.066042,0.002417,3.148085,0,,,186
scalar64,scalar,honest_homo,eval_025,global_shared,99.99,2.0,64,256,768,94608,94608,2132,32,96,191566,191630,1.532375,1.468292,0.079166,0.065125,0.002291,3.068083,0,,,186
scalar64,scalar,honest_homo,eval_026,global_shared,99.99,2.0,64,256,768,94641,94641,2132,32,96,191632,191696,1.51575,1.499209,0.08175,0.068375,0.002334,3.085668,0,,,186
scalar64,scalar,honest_homo,eval_027,global_shared,99.99,2.0,64,256,768,125318,125318,2132,32,96,252986,253050,1.652625,1.649708,0.082125,0.076916,0.002416,3.381665,0,,,186
scalar64,scalar,honest_homo,eval_028,global_shared,99.99,2.0,64,256,768,125330,125330,2132,32,96,253010,253074,1.582792,1.594,0.081042,0.065041,0.00225,3.244083,0,,,186
scalar64,scalar,honest_homo,eval_029,global_shared,99.99,2.0,64,256,768,125406,125406,2132,32,96,253162,253226,1.619583,1.642625,0.100833,0.070459,0.002583,3.33525,0,,,186
scalar64,scalar,honest_homo,eval_030,global_shared,99.99,2.0,64,256,768,94632,94632,2132,32,96,191614,191678,1.598417,1.584542,0.084042,0.064875,0.002333,3.250167,0,,,186
scalar64,scalar,honest_homo,eval_031,global_shared,99.99,2.0,64,256,768,109933,109933,2132,32,96,222216,222280,1.551959,1.554708,0.079542,0.065334,0.002208,3.174209,0,,,186
scalar64,scalar,honest_homo,eval_032,global_shared,99.99,2.0,64,256,768,117742,117742,2132,32,96,237834,237898,1.552667,1.584834,0.091375,0.064875,0.002208,3.204584,0,,,186
scalar64,scalar,honest_homo,eval_033,global_shared,99.99,2.0,64,256,768,102412,102412,2132,32,96,207174,207238,1.595709,1.551333,0.078834,0.063458,0.002334,3.212834,0,,,186
scalar64,scalar,honest_homo,eval_034,global_shared,99.99,2.0,64,256,768,102360,102360,2132,32,96,207070,207134,1.497166,1.566667,0.106834,0.066583,0.002417,3.132833,0,,,186
scalar64,scalar,honest_homo,eval_035,global_shared,99.99,2.0,64,256,768,102369,102369,2132,32,96,207088,207152,1.528917,1.502583,0.079042,0.066083,0.002625,3.100208,0,,,186
scalar64,scalar,honest_homo,eval_036,global_shared,99.99,2.0,64,256,768,102345,102345,2132,32,96,207040,207104,1.562709,1.593916,0.086209,0.071375,0.002208,3.230208,0,,,186
scalar64,scalar,honest_homo,eval_037,global_shared,99.99,2.0,64,256,768,133072,133072,2132,32,96,268494,268558,1.586375,1.593458,0.079375,0.06525,0.002208,3.247291,0,,,186
scalar64,scalar,honest_homo,eval_038,global_shared,99.99,2.0,64,256,768,133104,133104,2132,32,96,268558,268622,1.654708,1.578041,0.082417,0.06475,0.00225,3.299749,0,,,186
scalar64,scalar,honest_homo,eval_039,global_shared,99.99,2.0,64,256,768,133130,133130,2132,32,96,268610,268674,1.630375,1.664792,0.082125,0.0655,0.002375,3.363042,0,,,186
scalar64,scalar,honest_homo,eval_040,global_shared,99.99,2.0,64,256,768,102351,102351,2132,32,96,207052,207116,1.512958,1.528125,0.083042,0.066458,0.00225,3.109791,0,,,186
